0.0    0
0.015    0
0.03    0
0.045    0
0.06    0
0.075    0
0.09    0
0.105    0
0.12    0
0.135    0
0.15    0
0.165    0
0.18    0
0.195    0
0.21    0
0.225    0
0.24    0
0.255    0
0.27    0
0.285    0
0.3    0
0.315    0
0.33    0
0.345    0
0.36    0
0.375    0
0.39    0
0.405    0
0.42    0
0.435    0
0.45    0
0.465    0
0.48    0
0.495    0
0.51    0
0.525    0
0.54    0
0.555    0
0.57    0
0.585    0
0.6    0
0.615    0
0.63    0
0.645    0
0.66    0
0.675    0
0.69    114.335320417
0.705    116.369597615
0.72    119.505216095
0.735    123.183308495
0.75    128.828614009
0.765    132.105812221
0.78    132.105812221
0.795    135.737704918
0.81    135.837555887
0.825    138.497764531
0.84    140.219076006
0.855    141.664679583
0.87    141.664679583
0.885    143.701937407
0.9    147.682563338
0.915    147.912071535
0.93    147.912071535
0.945    148.549925484
0.96    148.549925484
0.975    148.684053651
0.99    149.134128167
1.005    149.359165425
1.02    149.739195231
1.035    151.037257824
1.05    151.037257824
1.065    152.636363636
1.08    154.619970194
1.095    154.941877794
1.11    156.740685544
1.125    157.718330849
1.14    157.718330849
1.155    160.691505216
1.17    162.973174367
1.185    165.891207154
1.2    168.244411326
1.215    168.685543964
1.23    168.685543964
1.245    171.101341282
1.26    171.840536513
1.275    171.840536513
1.29    171.833084948
1.305    168.165424739
1.32    168.165424739
1.335    168.093889717
1.35    166.511177347
1.365    166.041728763
1.38    165.646795827
1.395    165.836065574
1.41    165.731743666
1.425    165.731743666
1.44    166.523099851
1.455    166.597615499
1.47    166.62295082
1.485    166.643815201
1.5    166.643815201
1.515    166.362146051
1.53    166.476900149
1.545    166.469448584
1.56    166.493293592
1.575    166.540983607
1.59    166.594634873
1.605    167.36661699
1.62    169.251862891
1.635    169.290611028
1.65    169.244411326
1.665    169.707898659
1.68    170.293591654
1.695    170.293591654
1.71    171.242921013
1.725    173.725782414
1.74    175.497764531
1.755    175.806259314
1.77    175.900149031
1.785    175.907600596
1.8    179.023845007
