0.0    0
0.015    0
0.03    0
0.045    0
0.06    0
0.075    0
0.09    0
0.105    0
0.12    0
0.135    0
0.15    0
0.165    0
0.18    0
0.195    0
0.21    0
0.225    0
0.24    0
0.255    0
0.27    0
0.285    0
0.3    0
0.315    0
0.33    0
0.345    0
0.36    0
0.375    0
0.39    0
0.405    0
0.42    0
0.435    0
0.45    0
0.465    0
0.48    0
0.495    0
0.51    0
0.525    0
0.54    0
0.555    0
0.57    0
0.585    0
0.6    0
0.615    0
0.63    0
0.645    0
0.66    0
0.675    0
0.69    0
0.705    0
0.72    0
0.735    0
0.75    0
0.765    0
0.78    0
0.795    0
0.81    0
0.825    0
0.84    0
0.855    0
0.87    0
0.885    0
0.9    0
0.915    0
0.93    0
0.945    0
0.96    0
0.975    0
0.99    0
1.005    0
1.02    0
1.035    0
1.05    0
1.065    0
1.08    0
1.095    0
1.11    0
1.125    0
1.14    0
1.155    0
1.17    0
1.185    0
1.2    0
1.215    0
1.23    0
1.245    132.510305029
1.26    132.484748557
1.275    132.484748557
1.29    132.484748557
1.305    132.484748557
1.32    132.484748557
1.335    132.484748557
1.35    144.323165705
1.365    144.323165705
1.38    144.323990107
1.395    144.323990107
1.41    144.323990107
1.425    144.320692498
1.44    144.249793899
1.455    144.249793899
1.47    144.249793899
1.485    144.249793899
1.5    144.249793899
1.515    144.249793899
1.53    144.249793899
1.545    144.249793899
1.56    144.249793899
1.575    161.971145919
1.59    161.971145919
1.605    161.971145919
1.62    161.990931575
1.635    161.990931575
1.65    161.990931575
1.665    161.990931575
1.68    161.990931575
1.695    161.990931575
1.71    161.990931575
1.725    161.990931575
1.74    161.97856554
1.755    161.97856554
1.77    161.97856554
1.785    161.97856554
1.8    175.33223413
1.815    175.329760923
1.83    175.329760923
1.845    175.329760923
1.86    175.329760923
1.875    175.329760923
1.89    175.329760923
1.905    175.329760923
1.92    175.322341303
1.935    175.322341303
1.95    175.322341303
1.965    175.322341303
1.98    175.39983512
1.995    175.39983512
2.01    175.39983512
2.025    184.81780709
2.04    184.81780709
2.055    184.81780709
2.07    184.81780709
2.085    184.81780709
2.1    184.81780709
2.115    184.81780709
2.13    184.81780709
2.145    185.043693322
2.16    184.849134378
2.175    184.849134378
2.19    184.849134378
2.205    184.849134378
2.22    184.849134378
2.235    184.849134378
2.25    199.344600165
2.265    199.344600165
2.28    199.344600165
2.295    199.344600165
2.31    199.344600165
2.325    199.344600165
2.34    199.285243199
2.355    199.285243199
2.37    199.285243199
2.385    199.285243199
2.4    199.285243199
2.415    199.285243199
2.43    199.285243199
2.445    199.285243199
2.46    199.285243199
2.475    206.516075845
2.49    206.516075845
2.505    206.537510305
2.52    206.938994229
2.535    206.948062655
2.55    206.948062655
2.565    206.948062655
2.58    206.948062655
2.595    206.95713108
2.61    206.95713108
2.625    206.95713108
2.64    206.95713108
2.655    206.95713108
2.67    206.95713108
2.685    206.95713108
2.7    215.292662819
2.715    215.285243199
2.73    215.285243199
2.745    215.285243199
2.76    215.285243199
2.775    215.285243199
2.79    215.285243199
2.805    215.285243199
2.82    215.285243199
2.835    215.285243199
2.85    215.285243199
2.865    215.285243199
2.88    215.255564716
2.895    215.250618302
2.91    215.250618302
2.925    220.543281121
2.94    220.543281121
2.955    220.543281121
2.97    220.543281121
2.985    220.543281121
3.0    220.543281121
3.015    220.543281121
3.03    220.543281121
3.045    220.543281121
3.06    220.985985161
3.075    220.994229184
3.09    220.994229184
3.105    220.994229184
3.12    220.994229184
3.135    220.994229184
