0.0    0.13016487059
0.125    0.133112277793
0.25    0.133766233766
0.375    0.127641153173
0.5    0.142368978539
0.625    0.136603113199
0.75    0.120558165239
0.875    0.134484664272
1.0    0.121156857327
1.125    0.120245003224
1.25    0.133057013908
1.375    0.135147830893
1.5    0.126480611587
1.625    0.142525559547
1.75    0.123054250714
1.875    0.142940038685
2.0    0.129004329004
2.125    0.125881919499
2.25    0.125062171871
2.375    0.128709588284
2.5    0.136474164134
2.625    0.140490006447
2.75    0.109698811826
2.875    0.120880537902
3.0    0.122676614166
3.125    0.134070185134
3.25    0.129805655338
3.375    0.130358294188
3.5    0.135000460532
3.625    0.125688495901
3.75    0.137938657088
3.875    0.12928064843
4.0    0.130081974763
4.125    0.122602928986
4.25    0.125513493599
4.375    0.132357004697
4.5    0.129078014184
4.625    0.130837247859
4.75    0.129888551165
4.875    0.141337386018
5.0    0.1293911762
5.125    0.129851708575
5.25    0.141687390624
5.375    0.128359583679
5.5    0.127493782813
5.625    0.131353044119
5.75    0.124481901078
5.875    0.12395689417
6.0    0.125099014461
6.125    0.134171502257
6.25    0.131712259372
6.375    0.133103067146
6.5    0.126121396334
6.625    0.129188541955
6.75    0.129814865985
6.875    0.129455650732
7.0    0.131076724694
7.125    0.130809615916
7.25    0.131850419084
7.375    0.114184397163
7.5    0.129824076633
7.625    0.130339872893
7.75    0.123966104817
7.875    0.124306898775
8.0    0.134420189739
8.125    0.125955604679
8.25    0.125734549139
8.375    0.125504282951
8.5    0.123238463664
8.625    0.131592520954
8.75    0.134457032329
8.875    0.134493874919
9.0    0.123413465967
9.125    0.126701667127
9.25    0.120972644377
9.375    0.126922722667
9.5    0.134493874919
9.625    0.14070185134
9.75    0.140858432348
9.875    0.143354517823
10.0    0.13563599521
10.125    0.129824076633
10.25    0.133489914341
10.375    0.133222805563
10.5    0.131749101962
10.625    0.13208989592
10.75    0.131693838077
10.875    0.141558441558
11.0    0.129731970157
11.125    0.12928064843
11.25    0.129925393755
11.375    0.133839918946
11.5    0.136271529889
11.625    0.138168923275
11.75    0.129188541955
11.875    0.13811365939
12.0    0.126858248135
12.125    0.126627981947
12.25    0.139255779681
12.375    0.139909735654
12.5    0.122335820208
12.625    0.116864695588
12.75    0.13512019895
12.875    0.126296398637
13.0    0.131896472322
13.125    0.13227410887
13.25    0.13227410887
13.375    0.132928064843
13.5    0.136953117804
13.625    0.133001750023
13.75    0.139421571336
13.875    0.133268858801
14.0    0.125283227411
14.125    0.125246384821
14.25    0.122805563231
14.375    0.123570046974
14.5    0.123413465967
14.625    0.131712259372
14.75    0.132154370452
14.875    0.132882011605
15.0    0.125789813024
15.125    0.13009118541
15.25    0.12950170397
15.375    0.129041171594
15.5    0.130643824261
15.625    0.134143870314
15.75    0.132301740812
15.875    0.122621350281
16.0    0.129087224832
16.125    0.131159620521
16.25    0.130975407571
16.375    0.130606981671
16.5    0.119019987105
16.625    0.11593442019
16.75    0.127530625403
16.875    0.133517546284
17.0    0.126195081514
17.125    0.14643087409
17.25    0.131030671456
17.375    0.129262227135
17.5    0.113079119462
17.625    0.129630653035
17.75    0.130367504836
17.875    0.127935893893
18.0    0.135507046145
18.125    0.137864971908
18.25    0.128958275767
18.375    0.129741180805
18.5    0.130468821958
18.625    0.131021460809
18.75    0.130653034908
18.875    0.13016487059
19.0    0.126010868564
19.125    0.135064935065
19.25    0.125614810721
19.375    0.117794970986
19.5    0.124150317767
19.625    0.12439900525
19.75    0.12672929907
19.875    0.137680758957
20.0    0.128276687851
20.125    0.129022750299
20.25    0.131924104265
20.375    0.131574099659
20.5    0.137349175647
20.625    0.133176752326
20.75    0.132522796353
20.875    0.112526480612
21.0    0.130910933039
21.125    0.131039882104
21.25    0.14044395321
21.375    0.131168831169
21.5    0.124942433453
